conv_id	prompt	ratings	sender	start	text	timestamp
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	0baf127e-92e2-4e19-a577-cb8c51741ddd	2018-09-18T07:23:07Z	Thank you! / 	2018-09-18T01:29:15Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	b6603cb0-1bba-4df7-9646-9cf4ec4b0532	2018-09-18T07:23:07Z	and since they're so big it makes for good bread / Otherwise mars would leak out the sides / 	2018-09-18T01:29:28Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	0baf127e-92e2-4e19-a577-cb8c51741ddd	2018-09-18T07:23:07Z	Sourdough, obviously. / 	2018-09-18T01:29:32Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	b6603cb0-1bba-4df7-9646-9cf4ec4b0532	2018-09-18T07:23:07Z	For a peanut butter and jelly sandwich?! / 	2018-09-18T01:30:23Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	0baf127e-92e2-4e19-a577-cb8c51741ddd	2018-09-18T07:23:07Z	Of course! Sourdough is the best kind! / 	2018-09-18T01:30:44Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	b6603cb0-1bba-4df7-9646-9cf4ec4b0532	2018-09-18T07:23:07Z	I think it's better with normal white bread, but we can agree to disagree. / 	2018-09-18T01:31:27Z
e1429d8a-28e7-44a4-9fe0-cdfe736dbd01	What if the world was made of peanut butter?	{'interesting': 8, 'witty': 9, 'upbeat': 9}	0baf127e-92e2-4e19-a577-cb8c51741ddd	2018-09-18T07:23:07Z	Ok, sounds good. / 	2018-09-18T01:31:58Z
fe9e5507-5712-417e-a855-e5b2f7ddb9ed	What's the craziest thing you've ever done?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-05T07:10:17Z	good evening! how are you? / 	2018-05-05T01:10:51Z
fe9e5507-5712-417e-a855-e5b2f7ddb9ed	What's the craziest thing you've ever done?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	a9682bc4-a954-41d3-ac5d-078168619e9a	2018-05-05T07:10:17Z	Tired as heck! You? / 	2018-05-05T01:12:44Z
fe9e5507-5712-417e-a855-e5b2f7ddb9ed	What's the craziest thing you've ever done?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-05T07:10:17Z	me too / I was feeling really sick earlier but now I feel better because I had a long nap / 	2018-05-05T01:13:13Z
00978051-256d-4f34-a553-02c038f2d2fa			9e616098-a357-467e-9fce-af600c09e5a0	2018-04-11T00:29:25Z	Knock knock / 	2018-04-11T00:29:25Z
00978051-256d-4f34-a553-02c038f2d2fa			708a5d30-bd35-4fe5-b311-7a449375e20e	2018-04-11T00:29:25Z	who's there? / 	2018-04-11T05:15:03Z
3b5cb511-05e7-48ea-b01b-6db0f6dbaec9	What would happen if two computers chatted with each other?	{'witty': 5, 'upbeat': 5, 'interesting': 4}	720840be-e522-47ba-9e9f-143f66372673	2018-05-01T21:55:51Z	Hello / How are you doing? / I think if two computers chatted that it would end up in a loop eventually / What do you think would happen? / Hello? Is anyone there? / Well I hope you have a great day / 	2018-05-01T16:24:48Z
5a5cb51d-a273-4736-a2fd-37ca21f154a9	What's your favorite smell?	{'interesting': 5, 'witty': 5, 'upbeat': 5}	912875dc-b127-4fc7-9b8f-2d933a441ca4	2018-09-21T09:30:36Z	my favorite smell is of fresh popcorn / what about you? / new phone who this / 	2018-09-21T03:32:35Z
920c81a9-113e-43be-9e7f-39b0dbd9e3ce	What would you do if you had a million dollars?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-10T07:12:27Z	hello? / hello? / 	2018-05-10T01:13:48Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	hi,anyone here? / 	2018-05-10T12:21:17Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Hey! / How are you? / 	2018-05-10T12:21:22Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	good,you? / 	2018-05-10T12:21:30Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	im doing great! / 	2018-05-10T12:21:38Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	are you in BYU already or you are an incoming freshman / 	2018-05-10T12:22:08Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Incoming freshman, wbu? / 	2018-05-10T12:22:38Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	same man / 	2018-05-10T12:23:03Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	are you excited? / 	2018-05-10T12:23:09Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	i am an international student from Nigeria / yeah, I am / are you? / 	2018-05-10T12:23:27Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Oh my goodness that's so cool!What is Nigeria like? / and yeah im really excited! / 	2018-05-10T12:24:27Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	Nigeria is cool,really hot,great food,great and friendly people / where are you from? / 	2018-05-10T12:25:28Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Sounds like an awesome place! I live in the south in the USA / 	2018-05-10T12:25:43Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	where in the south, I have family in texas / 	2018-05-10T12:26:12Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	I have family in texas too! SC to be exact / 	2018-05-10T12:26:44Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	my family is in dallas / 	2018-05-10T12:27:26Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Mine is in Austin / 	2018-05-10T12:27:33Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	oh,thats cool / 	2018-05-10T12:27:41Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	So were you born in Nigeria? / 	2018-05-10T12:28:03Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	what do you like to do for fun? / yes,born and brought up in Nigeria / 	2018-05-10T12:28:24Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	that's so cool! and I love to read and i play the trumpet / 	2018-05-10T12:28:46Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	i also love to read, I play the saxophone.. team horns, and i box a little / 	2018-05-10T12:29:25Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	that's so cool! do you like playing the saxaphone? and boxing that's awesome! Have you gotten any injuries? / 	2018-05-10T12:30:00Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	i also like soccer,table tennis,tennis, badmington and video games / 	2018-05-10T12:30:03Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	dang so you like sports for sure XD / 	2018-05-10T12:30:37Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	i like playing the saxophone, i am not a pro though, yeahy, ive gotten a few injuries,but nothing serious. just like light headaches / yeah, i like sports a lot / 	2018-05-10T12:31:08Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Well that's good. How long have you been playing the sax? / 	2018-05-10T12:31:19Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	thinking of joining the BYU football team,but im gonna use my first year to train and learn the rules,cause football isnt very popular here in Nigeria. / like 3 years / how long have you been playing the trumpet? / 	2018-05-10T12:32:13Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	That's so cool! I would come and see you if you did play on the team! and ive been playing for about 8 years now / 	2018-05-10T12:32:19Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	woah,thats cool / 	2018-05-10T12:32:42Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	yeup i tried out for the marching band at BYU / 	2018-05-10T12:33:02Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	i would love to get better on my sax, how would you know if it was me on the team? / 	2018-05-10T12:33:06Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	still waiting to see if I got in / 	2018-05-10T12:33:06Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	oh..goodluck man / i hope you get in / 	2018-05-10T12:33:21Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	idk, i'd probably just have to guess which one was you XD / Thanks! / 	2018-05-10T12:33:25Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	byu has really good music / 	2018-05-10T12:33:27Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	I'm really hoping that I do / 	2018-05-10T12:33:30Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	guess? LOL / it would be cool if you found me / 	2018-05-10T12:33:54Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	haha yeah it would be, do you look Nigerian or American? / 	2018-05-10T12:34:56Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	welll......there's no nigerian look / but i am dark skin / 	2018-05-10T12:35:40Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	lol that's what i meant, i was trying to put it nicely. i may be able to tell you apart that way! / 	2018-05-10T12:36:13Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	oh..ok, thats fine.. LOL / whats your major? / 	2018-05-10T12:36:37Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Haha how else am I suppose to know which one is you? / and my major is nursing, wbu? / 	2018-05-10T12:36:47Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	same,im doing nursing too / now im sure i will probably see you / 	2018-05-10T12:37:13Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Seriously? / 	2018-05-10T12:37:14Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	yeah man] / 	2018-05-10T12:37:20Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	That's awesome! / 	2018-05-10T12:37:20Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	very serious / are you excited about that pre-nursing courses / 	2018-05-10T12:37:40Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Yeah im really excited and nervous too, not sure how hard it's all going  to be / 	2018-05-10T12:38:11Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	I feel like I'll probably be the only guy there / yeah, me too.. dont know what to expect / 	2018-05-10T12:38:42Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Well then I'll defenilty know which one is you XD which ones are you taking first? / 	2018-05-10T12:38:59Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	NDFS 100, NURS 180, WRTG 150, REL A 121 / 	2018-05-10T12:41:20Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	Are those all your classes or just the nursing ones? / 	2018-05-10T12:41:40Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	THE NURSING ONES / 	2018-05-10T12:41:59Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	lol what others are you taking? / 	2018-05-10T12:42:41Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	SFL 210 / 	2018-05-10T12:43:39Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	what's that? / 	2018-05-10T12:43:54Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	HUMAN DEVELOPMENT / HAVE YOU SEEN THE CURRICULUM GUIDE? / 	2018-05-10T12:45:11Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	lol you and the caps button are good friends? / and yeah i have / 	2018-05-10T12:45:23Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	I ASKED FOR ITY TOP BE SENMT TO ME,SO I CAN PLAN MY COURSES / yes, were really close. LOL / i actually forgot it was on..LOL / 	2018-05-10T12:45:48Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	haha that's cool, it's also online that's where i look at mine / 	2018-05-10T12:45:52Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	thats great, so what courses are you taking? / 	2018-05-10T12:46:11Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	I honestly haven't decided yet XD / I still have a little time to decide / there's just so much to get done, I can't decide which ones to do first / 	2018-05-10T12:47:10Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	2cbc08d8-41dc-4372-af7d-781fbde3f2b1	2018-05-10T18:21:02Z	oh..ok, i might change my mind, i feel like i need some advise on what to pick / i also have no idea what to pick first / well, i have to go now, it was fun talking to you. / i hope we get to meet in school / goodluck with your course planning / enjoy the rest of the challenge, today is my second day competing / byeeeeeeeeeeeeeeeeeeee / 	2018-05-10T12:50:00Z
5d1529b5-ab0f-4d69-8ef4-f1df2f9ee111	How would you define true artificial intelligence?	{'witty': 9, 'upbeat': 9, 'interesting': 9}	3863a74c-69fa-4909-a2d1-cfb3f06cdd49	2018-05-10T18:21:02Z	bye! / 	2018-05-10T12:50:36Z
1d4d7d44-1c02-49d2-be42-0cf7aeea241c	What if the world was made of peanut butter?	{'witty': 2, 'upbeat': 2, 'interesting': 2}	5e5f6bde-85ca-492e-8c7c-dfd1dbf39580	2018-05-10T09:11:09Z	Hello? / 	2018-05-10T03:11:21Z
1d4d7d44-1c02-49d2-be42-0cf7aeea241c	What if the world was made of peanut butter?	{'witty': 2, 'upbeat': 2, 'interesting': 2}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-10T09:11:09Z	hello? / 	2018-05-10T03:14:19Z
a688a9b2-b1ec-427c-8656-13af18e92c64	If money were no object, how would you spend your time?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	549cc1d1-270e-4a53-b561-133a8d0086b4	2018-05-05T05:58:08Z	HI how are you doing! / 	2018-05-05T00:00:41Z
6f5dc46f-99b8-401d-bab3-7c05c6d0e519	What if unicorns were real?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	6dd41fff-8b63-44be-bae7-524ce4ca5796	2018-05-02T09:49:15Z	Hi / 	2018-05-02T03:50:14Z
6f5dc46f-99b8-401d-bab3-7c05c6d0e519	What if unicorns were real?	{'witty': 5, 'upbeat': 5, 'interesting': 5}	31267496-e50f-4f91-a197-c5b1bfde803b	2018-05-02T09:49:15Z	Awww man / 	2018-05-02T03:51:03Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	c0f227bf-2bd9-4a5c-ba5d-56967b8ac03d	2018-10-16T07:01:01Z	That I hate their driving. / 	2018-10-16T01:01:37Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	84bdf5d6-945e-445b-93f1-8062d388e46f	2018-10-16T07:01:01Z	What's so bad about their driving? / 	2018-10-16T01:01:59Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	c0f227bf-2bd9-4a5c-ba5d-56967b8ac03d	2018-10-16T07:01:01Z	well we'll be going down the freeway and she'll gasp really loud and I'll think we're about to die when really she's just freaking out about a billboard / 	2018-10-16T01:03:00Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	84bdf5d6-945e-445b-93f1-8062d388e46f	2018-10-16T07:01:01Z	That's terrible. I know a couple of bad drivers. Once my sister-in-law was so nervous driving, she started driving on the wrong side of the road. / It surprises me how many bad drivers there are out there. / 	2018-10-16T01:04:10Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	c0f227bf-2bd9-4a5c-ba5d-56967b8ac03d	2018-10-16T07:01:01Z	are you from utah? / 	2018-10-16T01:04:14Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	84bdf5d6-945e-445b-93f1-8062d388e46f	2018-10-16T07:01:01Z	Yeah I am, but my sister-in-law is from Oregon. / 	2018-10-16T01:04:26Z
554ba963-8042-417b-922b-aca6a6c1de47	What's one thing your best friend doesn't know about you?	{'interesting': 10, 'witty': 10, 'upbeat': 8}	c0f227bf-2bd9-4a5c-ba5d-56967b8ac03d	2018-10-16T07:01:01Z	haha i'm from california and my husband always makes fun of me because I have a thing against utah drivers / but i think everyone has something against drivers from other states / 	2018-10-16T01:05:30Z
